Changed_Credit_Limit,Num_of_Delayed_Payment,Payment_of_Min_Amount,Num_Bank_Accounts,Credit_Mix,Interest_Rate,Num_Credit_Card
5.43,0.0,1,2.0,2,3,2
3.43,19.0,1,2.0,2,3,2
3.43,1.0,1,2.0,2,3,2
7.56,22.0,2,10.0,0,18,5
10.56,19.0,2,10.0,3,18,5
10.56,19.0,0,10.0,3,18,5
10.56,16.0,2,10.0,0,18,5
10.56,19.0,2,10.0,3,18,5
10.56,19.0,2,10.0,0,18,5
10.56,20.0,2,10.0,3,18,5
8.3,19.0,2,4.0,3,10,4
8.3,10.0,2,4.0,3,10,4
7.300000000000002,10.0,0,4.0,3,10,4
5.300000000000002,10.0,2,4.0,3,10,4
8.3,10.0,2,4.0,3,10,4
8.3,10.0,2,4.0,3,10,4
8.3,10.0,2,4.0,3,10,4
11.07,17.0,0,7.0,0,25,7
11.07,17.0,2,7.0,3,25,7
11.07,17.0,2,7.0,0,25,7
11.07,14.0,2,7.0,3,25,7
11.07,17.0,2,7.0,3,25,7
11.07,20.0,2,7.0,3,25,7
11.07,17.0,2,7.0,0,25,7
11.07,16.0,2,7.0,3,25,7
10.67,13.0,1,5.0,2,5,7
10.67,14.0,1,5.0,2,5,7
10.67,13.0,1,5.0,2,5,7
3.67,11.0,1,5.0,2,5,7
10.67,15.0,1,5.0,2,5,7
8.56,6.0,1,4.0,2,5,4
8.56,11.0,1,4.0,2,5,4
8.56,6.0,1,4.0,2,5,4
8.56,9.0,1,4.0,2,5,4
8.56,9.0,1,4.0,2,5,4
18.93,16.0,2,6.0,3,31,10
18.93,16.0,2,6.0,3,31,10
18.93,16.0,2,6.0,3,31,10
17.93,18.0,2,6.0,3,31,10
18.93,16.0,2,6.0,0,31,10
18.93,16.0,2,6.0,0,31,10
3.36,14.0,1,6.0,3,11,5
3.36,17.0,0,6.0,0,11,5
3.36,18.0,1,6.0,3,11,5
3.36,17.0,1,6.0,3,11,5
3.36,19.0,0,6.0,0,11,5
3.36,19.0,0,6.0,3,11,5
3.36,17.0,1,6.0,0,11,5
3.36,17.0,1,6.0,3,11,5
16.93,12.0,2,3.0,3,30,6
16.93,12.0,2,3.0,3,30,6
15.93,12.0,2,3.0,3,30,6
16.93,13.0,2,3.0,0,30,6
16.93,14.0,2,3.0,3,30,6
16.93,12.0,0,3.0,3,30,6
20.48,18.0,2,6.0,1,27,7
20.48,18.0,0,6.0,0,27,7
20.48,16.0,2,6.0,1,27,7
20.48,21.0,2,6.0,1,27,7
20.48,18.0,2,6.0,1,27,7
20.48,18.0,2,6.0,1,27,7
3.89,19.0,2,9.0,0,19,5
3.89,19.0,0,9.0,1,19,5
3.89,19.0,2,9.0,1,19,5
10.23199443955013,19.0,2,9.0,1,19,5
3.89,19.0,2,9.0,0,19,5
10.23199443955013,20.0,2,9.0,1,19,5
3.89,19.0,2,9.0,1,19,5
13.75,7.0,2,3.0,3,16,4
13.75,6.0,2,3.0,3,16,4
13.75,7.0,2,3.0,3,16,4
13.75,9.0,2,3.0,3,16,4
13.75,9.0,2,3.0,0,16,4
13.75,9.0,2,3.0,3,16,4
13.75,11.0,2,3.0,3,16,4
11.25,10.0,1,5.0,2,4,4
11.25,11.0,1,5.0,0,4,4
11.25,8.0,1,5.0,2,4,4
11.25,8.0,1,5.0,2,4,4
8.25,8.0,0,5.0,2,4,4
12.25,10.0,1,5.0,0,4,4
4.91,9.0,1,0.0,2,11,6
4.91,10.0,1,0.0,0,11,6
4.91,8.0,1,0.0,2,11,6
1.91,9.0,0,0.0,0,11,6
10.78,9.0,1,5.0,2,6,4
10.78,9.0,1,5.0,2,6,4
10.78,9.0,1,5.0,2,6,4
10.78,8.0,1,5.0,2,6,4
10.78,9.0,1,5.0,2,6,4
19.48,18.0,2,7.0,1,25,9
19.48,18.0,2,7.0,1,25,9
19.48,16.0,2,7.0,1,25,9
19.48,19.0,0,7.0,1,25,9
19.48,18.0,2,7.0,1,25,9
15.48,18.0,2,7.0,1,25,9
19.48,16.0,2,7.0,1,25,9
11.3,19.0,1,7.0,0,6,7
11.3,19.0,1,7.0,3,6,7
11.3,17.0,1,7.0,3,6,7
11.3,19.0,1,7.0,3,6,7
11.3,19.0,1,7.0,3,6,7
11.3,19.0,1,7.0,3,6,7
11.3,19.0,1,7.0,3,6,7
11.3,19.0,1,7.0,0,6,7
3.5,11.0,0,4.0,3,6,4
5.5,9.0,1,3.0,3,6,3
3.5,9.0,1,3.0,0,6,3
9.09,12.0,1,5.0,2,12,1
9.09,12.0,1,5.0,0,12,1
9.09,19.0,1,5.0,2,12,1
9.09,12.0,1,5.0,2,12,1
9.09,12.0,1,5.0,2,12,1
3.94,2.0,1,1.0,2,7,7
6.94,0.0,1,1.0,2,7,7
6.94,2.0,1,1.0,2,7,7
6.94,2.0,1,1.0,2,7,7
6.94,2.0,1,1.0,2,7,7
6.94,5.0,1,1.0,2,7,7
2.03,5.0,1,1.0,2,1,4
2.03,5.0,1,1.0,2,1,4
2.03,5.0,1,1.0,2,1,4
2.03,2.0,1,1.0,2,1,4
6.0299999999999985,3.0,1,1.0,2,1,4
2.03,5.0,1,1.0,2,1,4
2.03,5.0,1,1.0,2,1,4
19.95,13.0,2,7.0,3,13,7
10.23199443955013,16.0,2,7.0,3,13,7
13.33,13.0,2,8.0,3,19,4
13.33,13.0,2,8.0,3,19,4
7.33,13.0,2,8.0,3,19,4
13.33,13.0,2,8.0,3,19,4
7.33,19.0,2,8.0,0,19,4
13.33,12.0,2,8.0,3,19,4
29.74,23.0,2,6.0,0,20,7
29.74,23.0,2,6.0,1,20,7
29.74,23.0,2,6.0,0,20,7
29.74,21.0,2,6.0,1,20,7
29.74,23.0,2,6.0,1,20,7
33.739999999999995,21.0,2,6.0,0,20,7
15.21,20.0,2,9.0,3,22,9
16.21,17.0,2,9.0,3,22,9
16.21,17.0,2,9.0,3,22,9
16.21,17.0,2,9.0,3,22,9
16.21,17.0,0,9.0,3,22,9
16.21,20.0,2,9.0,3,22,9
19.31,8.0,2,8.0,3,16,4
19.31,8.0,2,8.0,3,16,4
19.31,8.0,2,8.0,3,16,4
19.31,11.0,2,8.0,3,16,4
14.31,8.0,2,8.0,3,16,4
19.31,8.0,2,8.0,3,16,4
21.31,7.0,2,8.0,3,16,4
19.31,5.0,0,8.0,3,16,4
7.62,4.0,1,0.0,2,6,4
11.62,1.0,1,0.0,2,6,4
7.62,4.0,1,0.0,2,6,4
7.62,4.0,1,0.0,2,6,4
7.62,4.0,1,0.0,2,6,4
7.62,4.0,1,0.0,2,6,4
11.11,3.0,1,1.0,2,11,3
11.11,5.0,1,1.0,2,11,3
11.11,6.0,1,1.0,2,11,3
10.23199443955013,5.0,1,1.0,2,11,3
12.11,5.0,1,1.0,2,11,3
5.1099999999999985,3.0,1,1.0,2,11,3
10.86,20.0,0,6.0,3,16,7
8.86,20.0,2,6.0,3,16,7
8.86,20.0,2,6.0,3,16,7
8.86,19.0,2,6.0,3,16,7
8.86,20.0,2,6.0,3,16,7
8.86,20.0,2,6.0,3,16,7
8.86,23.0,2,7.0,0,16,8
27.61,21.0,2,10.0,0,32,9
27.61,19.0,2,10.0,1,32,9
27.61,23.0,2,10.0,1,32,9
27.61,22.0,2,10.0,1,32,9
27.61,19.0,2,10.0,1,32,9
27.61,22.0,2,10.0,1,32,9
27.61,22.0,2,10.0,1,32,9
9.63,21.0,1,8.0,3,6,6
9.63,19.0,1,8.0,3,6,6
9.63,20.0,1,8.0,0,6,6
9.63,22.0,1,8.0,3,6,6
9.63,20.0,1,8.0,3,6,6
12.63,20.0,1,8.0,3,6,6
9.63,20.0,1,8.0,3,6,6
9.63,20.0,0,8.0,3,6,6
25.64,24.0,2,9.0,1,16,9
25.64,24.0,2,9.0,1,16,9
25.64,24.0,2,9.0,1,16,9
25.64,24.0,2,9.0,1,16,9
25.64,24.0,0,9.0,0,16,9
20.64,24.0,2,9.0,1,16,9
25.64,24.0,2,9.0,1,16,9
10.23199443955013,10.0,2,8.0,3,8,6
8.4,9.0,2,8.0,0,8,6
8.4,9.0,2,8.0,3,8,6
8.4,19.0,2,8.0,3,8,6
8.4,9.0,2,8.0,3,8,6
8.4,9.0,2,8.0,3,8,6
10.35,4.0,1,3.0,2,10,6
10.35,4.0,0,3.0,2,10,6
10.35,4.0,0,3.0,0,10,6
10.35,4.0,1,3.0,2,10,6
20.08,14.0,2,8.0,3,17,5
18.08,19.0,2,8.0,3,17,5
25.08,13.0,0,8.0,3,17,5
18.08,14.0,2,8.0,3,17,5
12.079999999999998,14.0,0,8.0,3,17,5
18.08,14.0,2,8.0,3,17,5
6.14,8.0,1,4.0,2,6,5
1.1399999999999997,8.0,1,4.0,2,6,5
6.14,7.0,1,4.0,2,6,5
6.14,9.0,0,4.0,2,6,5
6.14,9.0,1,4.0,2,6,5
6.14,8.0,1,4.0,0,6,5
6.14,10.0,0,4.0,2,6,5
11.44,15.0,2,10.0,3,27,8
11.44,15.0,2,10.0,3,27,8
11.44,13.0,2,10.0,3,27,8
11.44,15.0,2,10.0,3,27,8
11.44,15.0,2,10.0,3,27,8
9.44,15.0,2,10.0,3,27,8
11.92,13.0,1,5.0,2,10,2
11.92,10.0,1,5.0,2,10,2
11.92,12.0,0,5.0,0,10,2
4.92,11.0,1,4.0,2,10,1
11.92,12.0,1,4.0,2,10,1
6.92,11.0,1,4.0,2,10,1
11.92,12.0,0,4.0,2,10,1
1.54,3.0,1,0.0,2,7,6
10.84,9.0,1,4.0,2,4,1
10.84,10.0,0,4.0,0,4,1
10.84,10.0,1,4.0,2,4,1
6.55,16.0,2,6.0,3,13,3
12.55,15.0,2,6.0,3,13,3
6.55,15.0,2,6.0,3,13,3
13.55,14.0,2,6.0,3,13,3
3.51,14.0,1,3.0,3,13,4
3.51,14.0,0,3.0,3,13,4
3.51,16.0,1,3.0,0,13,4
3.51,16.0,1,3.0,3,13,4
3.51,16.0,1,3.0,0,13,4
7.75,8.0,1,6.0,3,10,6
7.75,8.0,1,6.0,3,10,6
7.75,19.0,1,6.0,0,10,6
7.75,11.0,1,6.0,0,10,6
7.75,8.0,1,6.0,3,10,6
7.75,5.0,1,6.0,0,10,6
7.75,8.0,1,6.0,3,10,6
7.85,9.0,2,4.0,3,20,5
7.85,9.0,2,4.0,3,20,5
6.85,19.0,2,4.0,3,20,5
7.85,9.0,2,4.0,3,20,5
7.85,9.0,2,4.0,3,20,5
7.85,6.0,0,4.0,0,20,5
10.23199443955013,9.0,2,4.0,3,20,5
7.85,7.0,2,4.0,0,20,5
16.72,18.0,2,9.0,1,28,9
16.72,21.0,2,9.0,1,28,9
16.72,18.0,0,9.0,1,28,9
16.72,21.0,0,9.0,1,28,9
16.72,22.0,2,9.0,1,28,9
16.72,22.0,2,9.0,1,28,9
5.82,19.0,1,3.0,2,12,3
5.82,8.0,1,3.0,0,12,3
11.43,8.0,1,2.0,2,7,4
12.43,8.0,1,2.0,0,7,4
11.43,8.0,1,2.0,2,7,4
25.97,19.0,2,8.0,0,33,5
10.23199443955013,17.0,2,8.0,1,33,5
26.97,21.0,2,8.0,0,33,5
25.97,22.0,2,8.0,1,33,5
25.97,19.0,2,8.0,1,33,5
6.86,2.0,1,0.0,2,5,4
6.86,3.0,1,0.0,0,5,4
6.86,2.0,1,0.0,2,5,4
1.8600000000000003,1.0,1,0.0,2,5,4
6.86,2.0,1,0.0,2,5,4
6.86,2.0,1,0.0,2,5,4
6.86,2.0,1,0.0,2,5,4
7.6,6.0,1,2.0,2,3,4
4.6,6.0,1,2.0,0,3,4
4.6,6.0,1,2.0,2,3,4
4.6,3.0,1,2.0,2,3,4
4.6,6.0,1,2.0,0,3,4
4.6,9.0,1,2.0,2,3,4
0.57,1.0,0,1.0,2,12,7
0.57,1.0,0,1.0,2,12,7
0.57,2.0,0,1.0,2,12,7
10.23199443955013,1.0,1,1.0,2,12,7
0.57,1.0,1,1.0,2,12,7
12.6,16.0,2,6.0,3,14,5
12.6,19.0,2,6.0,0,14,5
12.6,19.0,2,6.0,3,14,5
12.6,20.0,2,6.0,3,14,5
12.6,19.0,2,6.0,3,14,5
12.6,19.0,2,6.0,3,14,5
12.6,22.0,2,6.0,3,14,5
13.44,19.0,2,4.0,3,14,6
11.44,19.0,2,4.0,3,14,6
16.44,17.0,2,4.0,3,14,6
16.44,19.0,2,4.0,3,14,6
16.44,22.0,2,4.0,3,14,6
16.44,19.0,0,4.0,0,14,6
11.95,19.0,1,2.0,2,7,4
17.95,6.0,1,2.0,2,7,4
11.95,7.0,0,2.0,0,7,4
11.95,6.0,1,2.0,0,7,4
11.95,6.0,1,2.0,2,7,4
3.06,10.0,1,0.0,2,8,1
3.06,19.0,1,0.0,2,8,1
3.06,13.0,1,0.0,2,8,1
10.23199443955013,9.0,1,0.0,0,8,1
3.06,11.0,1,0.0,0,8,1
3.06,11.0,1,0.0,2,8,1
21.22,13.0,2,7.0,3,21,9
19.22,13.0,2,7.0,0,21,9
19.22,12.0,2,7.0,3,21,9
19.22,13.0,2,7.0,0,21,9
19.22,14.0,2,7.0,3,21,9
19.22,11.0,2,7.0,0,21,9
11.29,2.0,1,1.0,2,11,6
11.29,4.0,1,1.0,2,11,6
10.29,0.0,1,1.0,2,11,6
15.29,2.0,1,1.0,2,11,6
4.289999999999999,4.0,1,1.0,2,11,6
11.29,2.0,1,1.0,2,11,6
16.05,18.0,2,6.0,3,11,5
16.05,21.0,2,6.0,3,11,5
15.05,20.0,0,6.0,0,11,5
16.05,20.0,2,6.0,3,11,5
18.05,21.0,2,6.0,3,11,5
17.3,14.0,2,3.0,3,11,3
17.3,15.0,0,3.0,3,11,3
17.3,15.0,2,3.0,3,11,3
10.23199443955013,16.0,2,3.0,3,11,3
13.3,15.0,2,3.0,0,11,3
17.3,15.0,2,3.0,3,11,3
2.64,7.0,0,4.0,0,4,6
2.64,7.0,1,4.0,2,4,6
2.64,8.0,1,4.0,2,4,6
2.64,7.0,1,4.0,2,4,6
2.64,4.0,1,4.0,2,4,6
4.6400000000000015,7.0,1,4.0,0,4,6
2.64,4.0,1,4.0,2,4,6
2.64,7.0,1,4.0,2,4,6
20.75,24.0,2,9.0,0,16,6
16.75,19.0,2,9.0,1,16,6
20.75,23.0,2,9.0,1,16,6
20.75,23.0,2,9.0,1,16,6
10.93,17.0,1,7.0,3,14,3
10.93,20.0,1,7.0,3,14,3
10.93,20.0,1,7.0,0,14,3
10.93,20.0,1,7.0,3,14,3
10.93,18.0,1,7.0,3,14,3
3.93,17.0,1,7.0,0,14,3
11.82,12.0,1,4.0,2,8,4
11.82,15.0,1,4.0,2,8,4
11.82,19.0,1,4.0,0,8,4
11.82,12.0,1,4.0,2,8,4
11.82,15.0,1,4.0,2,8,4
17.82,12.0,1,4.0,2,8,4
15.52,19.0,2,8.0,3,24,5
15.52,17.0,2,8.0,3,24,5
15.52,17.0,2,8.0,0,24,5
15.52,17.0,2,8.0,0,24,5
15.52,17.0,2,8.0,3,24,5
15.52,17.0,2,8.0,3,24,5
15.52,17.0,2,8.0,3,24,5
8.41,10.0,2,3.0,3,9,5
11.41,10.0,2,3.0,3,9,5
11.41,19.0,2,3.0,3,9,5
11.41,13.0,2,3.0,3,9,5
16.41,10.0,2,3.0,3,9,5
11.41,8.0,2,3.0,3,9,5
10.23199443955013,19.0,2,3.0,3,9,5
11.41,12.0,2,3.0,3,9,5
23.53,17.0,2,8.0,3,16,4
23.53,17.0,2,8.0,3,16,4
16.53,17.0,2,8.0,3,16,4
16.53,19.0,2,8.0,3,16,4
16.53,17.0,2,8.0,3,16,4
16.53,20.0,2,8.0,0,16,4
16.53,17.0,2,8.0,3,16,4
16.53,18.0,2,8.0,3,16,4
12.12,22.0,2,7.0,3,13,5
12.12,19.0,2,7.0,3,13,5
12.12,17.0,0,7.0,3,13,5
12.12,19.0,0,7.0,3,13,5
12.12,18.0,2,7.0,3,13,5
9.12,19.0,2,7.0,3,13,5
12.12,19.0,2,7.0,3,13,5
13.67,16.0,0,3.0,3,6,6
15.67,22.0,0,3.0,3,6,6
15.67,19.0,2,3.0,3,6,6
15.67,19.0,2,3.0,3,6,6
15.67,21.0,2,3.0,0,6,6
22.67,21.0,2,3.0,3,6,6
15.67,19.0,2,3.0,3,6,6
10.23199443955013,14.0,1,7.0,3,10,6
3.94,12.0,1,7.0,3,10,6
3.94,12.0,1,7.0,3,10,6
3.94,12.0,1,7.0,3,10,6
3.94,12.0,0,7.0,3,10,6
9.94,12.0,1,7.0,3,10,6
6.94,19.0,1,7.0,3,10,6
10.94,12.0,1,7.0,3,10,6
1.61,7.0,1,0.0,2,12,5
1.61,6.0,1,0.0,2,12,5
1.61,8.0,1,0.0,0,12,5
10.23199443955013,8.0,1,0.0,0,12,5
1.61,8.0,1,0.0,2,12,5
1.61,6.0,0,0.0,2,12,5
10.23199443955013,8.0,1,0.0,2,12,5
2.99,19.0,1,0.0,0,2,5
2.99,0.0,1,0.0,0,2,5
2.99,1.0,1,0.0,2,2,5
2.99,0.0,1,0.0,2,2,5
2.99,0.0,1,0.0,2,2,5
2.99,0.0,0,0.0,2,2,5
2.99,0.0,1,0.0,2,2,5
2.99,0.0,1,0.0,2,2,5
6.03,4.0,1,4.0,2,3,5
6.03,19.0,1,4.0,0,3,5
10.23199443955013,7.0,1,4.0,2,3,5
6.03,7.0,1,4.0,0,3,5
6.03,7.0,1,4.0,2,3,5
12.94,4.0,1,3.0,2,2,7
6.94,7.0,1,3.0,0,2,7
10.23199443955013,7.0,1,3.0,2,2,7
6.94,19.0,1,3.0,2,2,7
6.94,7.0,1,3.0,2,2,7
6.94,7.0,1,3.0,2,2,7
3.0,1.0,1,2.0,2,3,3
3.0,1.0,1,2.0,2,3,3
3.0,19.0,1,2.0,2,3,3
3.0,0.0,1,2.0,2,3,3
3.0,1.0,1,2.0,0,3,3
15.6,9.0,2,5.0,0,15,4
15.6,9.0,2,5.0,3,15,4
15.6,9.0,2,5.0,3,15,4
9.6,11.0,2,5.0,3,15,4
15.6,12.0,2,5.0,3,15,4
15.6,9.0,2,5.0,3,15,4
6.74,17.0,2,10.0,0,30,10
4.74,20.0,2,10.0,1,30,10
13.74,20.0,2,10.0,0,30,10
6.74,20.0,2,10.0,0,30,10
6.74,20.0,2,10.0,1,30,10
6.74,20.0,2,10.0,0,30,10
16.09,7.0,2,8.0,3,8,5
16.09,8.0,2,8.0,3,8,5
16.09,11.0,2,8.0,3,8,5
16.09,13.0,0,8.0,3,8,5
16.09,10.0,2,8.0,3,8,5
16.09,9.0,2,8.0,3,8,5
9.09,10.0,2,8.0,0,8,5
1.79,25.0,2,10.0,1,34,6
6.79,25.0,2,10.0,1,34,6
1.79,25.0,0,10.0,1,34,6
1.79,25.0,2,10.0,1,34,6
10.23199443955013,25.0,2,10.0,1,34,6
1.79,27.0,2,10.0,1,34,6
13.0,19.0,2,4.0,3,32,6
10.0,19.0,2,4.0,3,32,6
10.0,14.0,2,4.0,3,32,6
10.0,14.0,2,4.0,3,32,6
10.0,11.0,2,4.0,3,32,6
10.0,12.0,0,4.0,0,32,6
10.0,14.0,2,4.0,3,32,6
10.32,7.0,1,0.0,2,10,5
10.32,7.0,1,0.0,2,10,5
10.32,10.0,1,0.0,2,10,5
10.23199443955013,7.0,1,0.0,2,10,5
19.04,14.0,0,6.0,3,8,5
12.04,14.0,2,6.0,3,8,5
19.04,19.0,2,6.0,3,8,5
19.04,14.0,2,7.0,3,8,6
19.04,14.0,2,7.0,0,8,6
19.04,13.0,2,7.0,3,8,6
19.04,14.0,2,7.0,3,8,6
19.04,14.0,2,7.0,3,8,6
2.02,10.0,1,8.0,3,12,4
2.02,10.0,1,8.0,0,12,4
2.02,10.0,1,8.0,3,12,4
2.02,8.0,1,8.0,3,12,4
2.02,7.0,1,8.0,3,12,4
2.02,10.0,1,8.0,0,12,4
2.02,10.0,1,8.0,3,12,4
0.89,0.0,1,0.0,2,10,7
0.89,0.0,0,0.0,2,10,7
0.89,3.0,1,0.0,0,10,7
19.08,16.0,0,6.0,1,18,10
19.08,19.0,2,6.0,1,18,10
21.08,16.0,2,6.0,0,18,10
19.08,16.0,2,6.0,1,18,10
19.08,19.0,2,6.0,0,18,10
19.08,19.0,0,6.0,1,18,10
19.08,16.0,2,6.0,1,18,10
29.51,22.0,2,7.0,1,16,5
29.51,24.0,2,7.0,1,16,5
29.51,20.0,2,7.0,1,16,5
29.51,22.0,2,7.0,1,16,5
25.51,23.0,2,7.0,1,16,5
29.51,19.0,2,7.0,1,16,5
29.51,22.0,2,7.0,0,16,5
29.51,22.0,2,7.0,0,16,5
6.84,10.0,1,3.0,2,2,7
6.84,10.0,1,3.0,2,2,7
6.84,10.0,1,3.0,2,2,7
6.84,10.0,1,3.0,2,2,7
6.84,10.0,1,3.0,0,2,7
6.84,19.0,1,3.0,2,2,7
5.47,9.0,1,0.0,2,6,5
5.47,7.0,1,0.0,2,6,5
5.47,10.0,1,0.0,2,6,5
5.47,10.0,1,0.0,2,6,5
5.47,9.0,1,0.0,2,6,5
7.47,9.0,1,0.0,2,6,5
19.25,19.0,2,5.0,0,12,6
19.25,9.0,0,5.0,3,12,6
19.25,9.0,0,5.0,0,12,6
19.25,11.0,2,5.0,0,12,6
19.25,9.0,2,5.0,3,12,6
16.25,7.0,2,5.0,3,12,6
11.0,10.0,2,3.0,3,17,7
11.0,13.0,2,3.0,0,17,7
11.0,13.0,2,3.0,3,17,7
11.0,11.0,2,3.0,0,17,7
11.0,13.0,2,3.0,3,17,7
7.72,12.0,2,8.0,3,6,5
7.72,13.0,2,8.0,0,6,5
7.72,13.0,2,8.0,0,6,5
7.72,11.0,2,8.0,3,6,5
7.72,13.0,2,8.0,3,6,5
19.14,17.0,2,7.0,3,6,6
19.14,16.0,2,7.0,3,6,6
19.14,17.0,2,7.0,3,6,6
19.14,17.0,2,7.0,3,6,6
19.14,17.0,2,7.0,3,6,6
23.14,14.0,2,7.0,3,6,6
19.14,17.0,2,7.0,0,6,6
17.2,17.0,2,3.0,3,27,3
17.2,17.0,2,3.0,3,27,3
11.2,17.0,2,3.0,3,27,3
17.2,17.0,2,3.0,3,27,3
17.2,15.0,2,3.0,3,27,3
17.2,19.0,2,3.0,3,27,3
17.2,19.0,2,3.0,3,27,3
17.2,17.0,2,3.0,3,27,3
0.68,8.0,1,0.0,2,7,1
0.68,8.0,1,0.0,2,7,1
0.68,8.0,0,0.0,2,7,1
0.68,8.0,1,0.0,0,7,1
1.6800000000000002,8.0,1,0.0,0,7,1
7.99,17.0,2,4.0,3,14,3
8.99,17.0,2,4.0,3,14,3
1.99,16.0,2,4.0,0,14,3
8.99,17.0,2,4.0,3,14,3
2.99,17.0,0,4.0,3,14,3
8.99,17.0,2,4.0,3,14,3
8.99,18.0,2,4.0,3,14,3
8.99,17.0,2,4.0,3,14,3
8.69,10.0,1,2.0,2,6,5
8.69,9.0,0,2.0,0,6,5
8.69,10.0,1,2.0,2,6,5
8.69,9.0,1,2.0,2,6,5
8.69,12.0,0,2.0,2,6,5
7.98,15.0,2,8.0,3,9,7
7.98,15.0,0,8.0,3,9,7
7.98,17.0,2,8.0,3,9,7
7.98,15.0,0,8.0,0,9,7
7.98,15.0,2,8.0,3,9,7
7.98,15.0,2,8.0,3,9,7
4.98,13.0,2,8.0,3,9,7
25.88,28.0,2,7.0,0,32,9
21.88,25.0,2,7.0,1,32,9
18.88,25.0,0,7.0,1,32,9
23.88,25.0,2,7.0,1,32,9
23.88,25.0,2,7.0,1,32,9
23.88,25.0,2,7.0,0,32,9
23.88,25.0,2,7.0,1,32,9
1.64,15.0,2,10.0,0,18,6
1.64,15.0,2,10.0,1,18,6
1.64,17.0,0,10.0,1,18,6
1.64,17.0,2,10.0,1,18,6
18.03,14.0,2,7.0,3,18,6
18.03,11.0,2,7.0,0,18,6
18.03,11.0,2,7.0,3,18,6
18.03,11.0,2,7.0,3,18,6
18.03,11.0,2,7.0,3,18,6
14.03,11.0,2,7.0,3,18,6
18.03,11.0,2,7.0,3,18,6
19.49,20.0,2,3.0,0,9,5
19.49,19.0,2,3.0,3,9,5
19.49,20.0,2,3.0,0,9,5
19.49,20.0,2,3.0,0,9,5
19.49,20.0,2,3.0,3,9,5
19.49,20.0,2,3.0,3,9,5
19.49,20.0,2,3.0,3,9,5
19.49,17.0,0,3.0,0,9,5
1.56,12.0,1,1.0,2,10,2
1.56,8.0,1,1.0,2,10,2
1.56,9.0,1,1.0,2,10,2
1.56,9.0,0,1.0,2,10,2
10.23199443955013,9.0,1,1.0,2,10,2
12.95,18.0,2,5.0,3,12,3
18.95,18.0,2,5.0,3,12,3
18.95,19.0,2,5.0,3,12,3
18.95,18.0,0,5.0,3,12,3
18.95,18.0,2,5.0,3,12,3
18.95,18.0,2,5.0,3,12,3
7.28,10.0,0,1.0,2,10,1
2.28,10.0,1,1.0,2,10,1
0.2800000000000002,10.0,1,1.0,2,10,1
7.28,10.0,1,1.0,2,10,1
4.28,10.0,1,1.0,2,10,1
11.28,10.0,0,1.0,2,10,1
7.28,11.0,1,1.0,2,10,1
16.84,2.0,1,0.0,0,5,7
9.84,2.0,1,0.0,2,5,7
10.84,19.0,1,0.0,2,5,7
11.35,0.0,1,3.0,2,8,5
11.35,0.0,1,3.0,2,8,5
11.35,0.0,1,3.0,2,8,5
11.35,0.0,1,3.0,0,8,5
11.35,0.0,1,3.0,2,8,5
11.35,0.0,1,3.0,2,8,5
11.35,19.0,1,3.0,2,8,5
0.9400000000000004,20.0,0,7.0,1,28,7
4.94,24.0,2,7.0,1,28,7
4.94,23.0,2,7.0,1,28,7
4.94,25.0,2,7.0,1,28,7
4.94,19.0,2,7.0,1,28,7
6.94,23.0,2,7.0,1,28,7
4.94,21.0,2,7.0,1,28,7
4.94,23.0,2,7.0,1,28,7
12.92,12.0,0,5.0,3,14,3
8.92,19.0,2,5.0,3,14,3
6.92,17.0,0,5.0,3,14,3
12.92,15.0,2,5.0,3,14,3
12.92,15.0,2,5.0,3,14,3
12.92,19.0,2,5.0,0,14,3
8.66,2.0,1,1.0,2,8,5
8.66,1.0,0,1.0,2,8,5
8.66,19.0,1,1.0,2,8,5
8.66,4.0,1,1.0,2,8,5
8.66,5.0,1,1.0,2,8,5
8.66,2.0,1,1.0,2,8,5
9.32,7.0,0,1.0,2,1,4
9.32,4.0,1,1.0,2,1,4
9.32,8.0,0,1.0,0,1,4
9.32,6.0,0,1.0,0,1,4
9.32,6.0,1,1.0,0,1,4
9.32,19.0,1,1.0,2,1,4
9.3,24.0,2,6.0,1,29,5
9.3,21.0,2,6.0,0,29,5
9.3,22.0,2,6.0,1,29,5
9.3,21.0,2,6.0,1,29,5
9.3,24.0,2,6.0,1,29,5
9.3,21.0,2,6.0,1,29,5
6.85,8.0,2,8.0,3,6,4
10.23199443955013,10.0,2,8.0,3,6,4
8.85,7.0,2,8.0,3,6,4
8.85,8.0,2,8.0,3,6,4
8.85,11.0,0,8.0,3,6,4
8.85,8.0,0,8.0,3,6,4
8.85,8.0,2,8.0,3,6,4
8.85,8.0,2,8.0,3,6,4
4.12,18.0,0,10.0,0,16,10
7.12,18.0,0,10.0,3,16,10
7.12,18.0,2,10.0,3,16,10
7.12,18.0,2,11.0,3,16,11
7.12,19.0,2,11.0,3,16,11
7.12,18.0,0,11.0,3,16,11
7.12,18.0,2,11.0,3,16,11
12.77,21.0,2,8.0,3,16,3
12.77,23.0,2,8.0,3,16,3
12.77,20.0,2,8.0,3,16,3
12.77,21.0,2,8.0,3,16,3
12.77,17.0,2,8.0,3,16,3
6.77,20.0,2,8.0,0,16,3
11.77,20.0,2,8.0,3,16,3
8.41,15.0,2,5.0,3,31,7
9.41,15.0,0,5.0,3,31,7
9.41,15.0,0,5.0,0,31,7
9.41,19.0,2,5.0,3,31,7
